route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11693,311,3447043,HUNT VALLEY,,0,7012,GB_HV,1,1
11693,311,3447044,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,311,3447045,HUNT VALLEY,,0,7022,BWI_HV,1,1
11693,311,3447046,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,311,3447047,HUNT VALLEY,,0,7020,BWI_HV,1,1
11693,311,3447048,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,311,3447049,HUNT VALLEY,,0,7018,BWI_HV,1,1
11693,311,3447050,TIMONIUM FAIRGROUNDS,,0,7021,GB_FG,1,1
11693,311,3447051,TIMONIUM FAIRGROUNDS,,0,7014,GB_FG,1,1
11693,311,3447052,TIMONIUM FAIRGROUNDS,,0,7012,GB_FG,1,1
11693,311,3447053,TIMONIUM FAIRGROUNDS,,0,7019,GB_FG,1,1
11693,311,3447054,HUNT VALLEY,,0,7011,BWI_HV,1,1
11693,311,3447055,TIMONIUM FAIRGROUNDS,,0,7007,BWI_FG,1,1
11693,311,3447056,HUNT VALLEY,,0,7015,GB_HV,1,1
11693,311,3447057,HUNT VALLEY,,0,7022,GB_HV,1,1
11693,311,3447058,HUNT VALLEY,,0,7017,GB_HV,1,1
11693,311,3447059,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,311,3447060,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,311,3447061,HUNT VALLEY,,0,7020,BWI_HV,1,1
11693,311,3447062,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,311,3447063,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,311,3447064,HUNT VALLEY,,0,7018,BWI_HV,1,1
11693,311,3447065,TIMONIUM FAIRGROUNDS,,0,7008,GB_FG,1,1
11693,311,3447066,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,311,3447067,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,311,3447068,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,311,3447069,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,311,3447070,HUNT VALLEY,,0,7012,GB_HV,1,1
11693,311,3447071,HUNT VALLEY,,0,7014,GB_HV,1,1
11693,311,3447072,HUNT VALLEY,,0,7017,GB_HV,1,1
11693,311,3447073,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,311,3447074,HUNT VALLEY,,0,7015,GB_HV,1,1
11693,311,3447075,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,311,3447076,HUNT VALLEY,,0,7015,GB_HV,1,1
11693,311,3447077,HUNT VALLEY,,0,7017,GB_HV,1,1
11693,311,3447078,HUNT VALLEY,,0,7014,GB_HV,1,1
11693,311,3447079,HUNT VALLEY,,0,7012,GB_HV,1,1
11693,311,3447080,HUNT VALLEY,,0,7008,GB_HV,1,1
11693,311,3447081,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,311,3447082,HUNT VALLEY,,0,7011,BWI_HV,1,1
11693,311,3447083,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,311,3447084,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,311,3447085,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,311,3447086,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,311,3447087,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,311,3447088,HUNT VALLEY,,0,7011,BWI_HV,1,1
11693,311,3447089,TIMONIUM FAIRGROUNDS,,0,7009,BWI_FG,1,1
11693,311,3447090,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,311,3447091,HUNT VALLEY,,0,7011,BWI_HV,1,1
11693,311,3447092,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,311,3447093,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,311,3447094,HUNT VALLEY,,0,7013,BWI_HV,1,1
11693,311,3447095,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,311,3447096,HUNT VALLEY,,0,7006,BWI_HV,1,1
11693,311,3447097,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,311,3447098,HUNT VALLEY,,0,7008,GB_HV,1,1
11693,311,3447099,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,311,3447100,TIMONIUM FAIRGROUNDS,,0,7015,GB_FG,1,1
11693,311,3447101,TIMONIUM FAIRGROUNDS,,0,7017,GB_FG,1,1
11693,311,3447102,TIMONIUM FAIRGROUNDS,,0,7016,GB_FG,1,1
11693,311,3447103,TIMONIUM FAIRGROUNDS,,0,7014,GB_FG,1,1
11693,311,3447104,TIMONIUM FAIRGROUNDS,,0,7012,GB_FG,1,1
11693,311,3447105,TIMONIUM FAIRGROUNDS,,0,7008,GB_FG,1,1
11693,311,3447106,TIMONIUM FAIRGROUNDS,,0,7005,GB_FG,1,1
11693,311,3447107,TIMONIUM FAIRGROUNDS,,0,7001,GB_FG,1,1
11693,311,3447108,TIMONIUM FAIRGROUNDS,,0,7015,NA_FG,1,1
11693,311,3447109,HUNT VALLEY,,0,7009,CAM_HV,1,1
11693,311,3447110,HUNT VALLEY,,0,7002,CAM_HV,1,1
11693,311,3447111,HUNT VALLEY,,0,7003,NA_HV,1,1
11693,311,3447112,BWI AIRPORT,,1,7013,NA_BWI,1,1
11693,311,3447113,BWI AIRPORT,,1,7003,HV_BWI,1,1
11693,311,3447114,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,311,3447115,CROMWELL STATION,,1,7005,NA_GB,1,1
11693,311,3447116,CROMWELL STATION,,1,7008,NA_GB,1,1
11693,311,3447117,CROMWELL STATION,,1,7012,NA_GB,1,1
11693,311,3447118,CROMWELL STATION,,1,7014,NA_GB,1,1
11693,311,3447119,CROMWELL STATION,,1,7016,NA_GB,1,1
11693,311,3447120,CROMWELL STATION,,1,7017,NA_GB,1,1
11693,311,3447121,NORTH AVE,,1,7019,FG_NA,1,1
11693,311,3447122,NORTH AVE,,1,7008,FG_NA,1,1
11693,311,3447123,CROMWELL STATION,,1,7008,FG_GB,1,1
11693,311,3447124,NORTH AVE STATION,,1,7005,HV_NA,1,1
11693,311,3447125,NORTH AVE STATION,,1,7012,HV_NA,1,1
11693,311,3447126,NORTH AVE STATION,,1,7001,HV_NA,1,1
11693,311,3447127,NORTH AVE STATION,,1,7015,HV_NA,1,1
11693,311,3447128,CAMDEN STATION,,1,7018,HV_CAM,1,1
11693,311,3447129,CAMDEN STATION,,1,7011,HV_CAM,1,1
11693,311,3447130,BWI AIRPORT,,1,7022,HV_BWI,1,1
11693,311,3447131,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447132,BWI AIRPORT,,1,7020,HV_BWI,1,1
11693,311,3447133,BWI AIRPORT,,1,7005,HV_BWI,1,1
11693,311,3447134,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447135,CROMWELL STATION,,1,7015,FG_GB,1,1
11693,311,3447136,BWI AIRPORT,,1,7010,NA_BWI,1,1
11693,311,3447137,BWI AIRPORT,,1,7006,NA_BWI,1,1
11693,311,3447138,BWI AIRPORT,,1,7004,NA_BWI,1,1
11693,311,3447139,CROMWELL STATION,,1,7001,NA_GB,1,1
11693,311,3447140,BWI AIRPORT,,1,7018,NA_BWI,1,1
11693,311,3447141,BWI AIRPORT,,1,7020,NA_BWI,1,1
11693,311,3447142,CROMWELL STATION,,1,7022,NA_GB,1,1
11693,311,3447143,CROMWELL STATION,,1,7019,NA_GB,1,1
11693,311,3447144,CROMWELL STATION,,1,7021,NA_GB,1,1
11693,311,3447145,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,311,3447146,CAMDEN STATION,,1,7009,NA_CAM,1,1
11693,311,3447147,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,311,3447148,BWI AIRPORT,,1,7009,HV_BWI,1,1
11693,311,3447149,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,311,3447150,BWI AIRPORT,,1,7006,HV_BWI,1,1
11693,311,3447151,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447152,BWI AIRPORT,,1,7013,HV_BWI,1,1
11693,311,3447153,BWI AIRPORT,,1,7003,HV_BWI,1,1
11693,311,3447154,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,311,3447155,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447156,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,311,3447157,CROMWELL STATION,,1,7008,HV_GB,1,1
11693,311,3447158,CROMWELL STATION,,1,7012,HV_GB,1,1
11693,311,3447159,CROMWELL STATION,,1,7014,HV_GB,1,1
11693,311,3447160,CROMWELL STATION,,1,7017,HV_GB,1,1
11693,311,3447161,CROMWELL STATION,,1,7015,HV_GB,1,1
11693,311,3447162,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,311,3447163,CROMWELL STATION,,1,7008,HV_GB,1,1
11693,311,3447164,CROMWELL STATION,,1,7012,HV_GB,1,1
11693,311,3447165,CROMWELL STATION,,1,7015,FG_GB,1,1
11693,311,3447166,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,311,3447167,BWI AIRPORT,,1,7005,HV_BWI,1,1
11693,311,3447168,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,311,3447169,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447170,BWI AIRPORT,,1,7003,HV_BWI,1,1
11693,311,3447171,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,311,3447172,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447173,BWI AIRPORT,,1,7005,HV_BWI,1,1
11693,311,3447174,CROMWELL STATION,,1,7001,FG_GB,1,1
11693,311,3447175,CROMWELL STATION,,1,7005,FG_GB,1,1
11693,311,3447176,CROMWELL STATION,,1,7008,FG_GB,1,1
11693,311,3447177,CROMWELL STATION,,1,7012,FG_GB,1,1
11693,311,3447178,CROMWELL STATION,,1,7014,FG_GB,1,1
11693,311,3447179,CROMWELL STATION,,1,7016,FG_GB,1,1
11693,311,3447180,CROMWELL STATION,,1,7017,FG_GB,1,1
11693,311,3447181,NORTH AVE,,1,7009,FG_NA,1,1
11693,311,3447182,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447183,BWI AIRPORT,,1,7003,HV_BWI,1,1
11693,311,3447184,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,311,3447185,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447186,CROMWELL STATION,,1,7014,HV_GB,1,1
11693,311,3447187,CROMWELL STATION,,1,7017,HV_GB,1,1
11693,311,3447188,CROMWELL STATION,,1,7015,HV_GB,1,1
11693,311,3447189,BWI AIRPORT,,1,7018,HV_BWI,1,1
11693,311,3447190,BWI AIRPORT,,1,7018,HV_BWI,1,1
11693,311,3447191,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447192,BWI AIRPORT,,1,7022,HV_BWI,1,1
11693,311,3447193,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447194,CROMWELL STATION,,1,7017,HV_GB,1,1
11693,311,3447195,CROMWELL STATION,,1,7021,HV_GB,1,1
11693,311,3447196,CROMWELL STATION,,1,7014,HV_GB,1,1
11693,311,3447197,CROMWELL STATION,,1,7012,HV_GB,1,1
11693,311,3447198,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,311,3447199,CROMWELL STATION,,1,7015,HV_GB,1,1
11693,311,3447200,CROMWELL STATION,,1,7017,HV_GB,1,1
11693,311,3447201,CROMWELL STATION,,1,7021,HV_GB,1,1
11693,311,3447202,CROMWELL STATION,,1,7014,HV_GB,1,1
11693,311,3447203,CROMWELL STATION,,1,7012,HV_GB,1,1
11693,311,3447204,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,311,3447205,CROMWELL STATION,,1,7015,HV_GB,1,1
11693,311,3447206,BWI AIRPORT,,1,7020,HV_BWI,1,1
11693,311,3447207,BWI AIRPORT,,1,7005,HV_BWI,1,1
11693,311,3447208,BWI AIRPORT,,1,7018,HV_BWI,1,1
11693,311,3447209,BWI AIRPORT,,1,7011,HV_BWI,1,1
11693,311,3447210,CROMWELL STATION,,1,7007,FG_GB,1,1
11693,311,3447211,CROMWELL STATION,,1,7021,FG_GB,1,1
11693,311,3447212,CROMWELL STATION,,1,7014,FG_GB,1,1
11693,311,3447213,BWI AIRPORT,,1,7022,HV_BWI,1,1
11693,311,3447214,CROMWELL STATION,,1,7017,HV_GB,1,1
11693,311,3447215,BWI AIRPORT,,1,7003,HV_BWI,1,1
11693,311,3447216,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,311,3447217,BWI AIRPORT,,1,7020,HV_BWI,1,1
11693,311,3447218,CROMWELL STATION,,1,7012,FG_GB,1,1
11693,311,3447219,CROMWELL STATION,,1,7019,FG_GB,1,1
11693,311,3447220,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,311,3447221,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,311,3447222,BWI AIRPORT,,1,7005,HV_BWI,1,1
11693,311,3447223,CAMDEN STATION,,1,7002,NA_CAM,1,1
11693,312,3447224,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447225,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447226,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447227,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447228,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447229,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447230,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447231,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447232,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447233,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447234,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447235,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447236,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447237,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447238,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447239,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447240,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447241,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447242,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447243,NORTH AVE STATION,,0,7009,GB_NA,1,1
11693,312,3447244,NORTH AVE STATION,,0,7006,GB_NA,1,1
11693,312,3447245,NORTH AVE STATION,,0,7003,GB_NA,1,1
11693,312,3447246,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447247,HUNT VALLEY,,0,7008,NA_HV,1,1
11693,312,3447248,HUNT VALLEY,,0,7005,NA_HV,1,1
11693,312,3447249,NORTH AVE STATION,,0,7010,BWI_NA,1,1
11693,312,3447250,NORTH AVE STATION,,0,7007,BWI_NA,1,1
11693,312,3447251,NORTH AVE STATION,,0,7004,BWI_NA,1,1
11693,312,3447252,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447253,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447254,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447255,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447256,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447257,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447258,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447259,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447260,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447261,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447262,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447263,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447264,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447265,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447266,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447267,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447268,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447269,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447270,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447271,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447272,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447273,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447274,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447275,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447276,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447277,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447278,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447279,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447280,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447281,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447282,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447283,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447284,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447285,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447286,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447287,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447288,HUNT VALLEY,,0,7005,GB_HV,1,1
11693,312,3447289,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,312,3447290,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447291,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,312,3447292,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447293,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447294,HUNT VALLEY,,0,7003,GB_HV,1,1
11693,312,3447295,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,312,3447296,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447297,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447298,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447299,HUNT VALLEY,,0,7002,BWI_HV,1,1
11693,312,3447300,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,312,3447301,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,312,3447302,HUNT VALLEY,,0,7010,BWI_HV,1,1
11693,312,3447303,HUNT VALLEY,,0,7007,BWI_HV,1,1
11693,312,3447304,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,312,3447305,HUNT VALLEY,,0,7009,GB_HV,1,1
11693,312,3447306,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,312,3447307,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447308,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447309,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447310,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447311,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447312,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,312,3447313,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447314,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447315,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447316,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447317,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447318,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447319,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,312,3447320,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447321,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447322,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447323,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447324,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447325,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,312,3447326,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447327,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447328,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447329,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447330,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447331,CROMWELL STATION,,1,7011,HV_GB,1,1
11693,312,3447332,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447333,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447334,CROMWELL STATION,,1,7003,HV_GB,1,1
11693,312,3447335,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447336,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447337,CROMWELL STATION,,1,7001,NA_GB,1,1
11693,312,3447338,CROMWELL STATION,,1,7011,NA_GB,1,1
11693,312,3447339,CROMWELL STATION,,1,7009,NA_GB,1,1
11693,312,3447340,CROMWELL STATION,,1,7006,NA_GB,1,1
11693,312,3447341,CROMWELL STATION,,1,7003,NA_GB,1,1
11693,312,3447342,BWI AIRPORT,,1,7012,NA_BWI,1,1
11693,312,3447343,BWI AIRPORT,,1,7010,NA_BWI,1,1
11693,312,3447344,BWI AIRPORT,,1,7007,NA_BWI,1,1
11693,312,3447345,BWI AIRPORT,,1,7004,NA_BWI,1,1
11693,312,3447346,BWI AIRPORT,,1,7002,NA_BWI,1,1
11693,312,3447347,NORTH AVE STATION,,1,7002,HV_NA,1,1
11693,312,3447348,NORTH AVE STATION,,1,7008,HV_NA,1,1
11693,312,3447349,NORTH AVE STATION,,1,7012,HV_NA,1,1
11693,312,3447350,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447351,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447352,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447353,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,312,3447354,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447355,BWI AIRPORT,,1,7012,HV_BWI,1,1
11693,312,3447356,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447357,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447358,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447359,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447360,BWI AIRPORT,,1,7012,HV_BWI,1,1
11693,312,3447361,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447362,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447363,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447364,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,312,3447365,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447366,BWI AIRPORT,,1,7012,HV_BWI,1,1
11693,312,3447367,CROMWELL STATION,,1,7001,HV_GB,1,1
11693,312,3447368,CROMWELL STATION,,1,7005,HV_GB,1,1
11693,312,3447369,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447370,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447371,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447372,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,312,3447373,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447374,NORTH AVE STATION,,1,7001,HV_NA,1,1
11693,312,3447375,NORTH AVE STATION,,1,7005,HV_NA,1,1
11693,312,3447376,NORTH AVE STATION,,1,7011,HV_NA,1,1
11693,312,3447377,CROMWELL STATION,,1,7009,HV_GB,1,1
11693,312,3447378,CROMWELL STATION,,1,7006,HV_GB,1,1
11693,312,3447379,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,312,3447380,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447381,BWI AIRPORT,,1,7012,HV_BWI,1,1
11693,312,3447382,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447383,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447384,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447385,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,312,3447386,BWI AIRPORT,,1,7008,HV_BWI,1,1
11693,312,3447387,BWI AIRPORT,,1,7012,HV_BWI,1,1
11693,312,3447388,BWI AIRPORT,,1,7010,HV_BWI,1,1
11693,312,3447389,BWI AIRPORT,,1,7007,HV_BWI,1,1
11693,312,3447390,BWI AIRPORT,,1,7004,HV_BWI,1,1
11693,312,3447391,BWI AIRPORT,,1,7002,HV_BWI,1,1
11693,313,3447392,NORTH AVE STATION,,0,7005,CAM_NA,1,1
11693,313,3447393,NORTH AVE STATION,,0,7012,BWI_NA,1,1
11693,313,3447394,NORTH AVE STATION,,0,7009,BWI_NA,1,1
11693,313,3447395,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,313,3447396,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,313,3447397,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,313,3447398,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,313,3447399,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,313,3447400,HUNT VALLEY,,0,7009,BWI_HV,1,1
11693,313,3447401,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,313,3447402,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,313,3447403,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,313,3447404,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,313,3447405,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,313,3447406,HUNT VALLEY,,0,7009,BWI_HV,1,1
11693,313,3447407,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,313,3447408,HUNT VALLEY,,0,7008,BWI_HV,1,1
11693,313,3447409,HUNT VALLEY,,0,7003,BWI_HV,1,1
11693,313,3447410,HUNT VALLEY,,0,7005,BWI_HV,1,1
11693,313,3447411,HUNT VALLEY,,0,7012,BWI_HV,1,1
11693,313,3447412,HUNT VALLEY,,0,7009,BWI_HV,1,1
11693,313,3447413,HUNT VALLEY,,0,7004,BWI_HV,1,1
11693,313,3447414,NORTH AVE STATION,,0,7002,GB_NA,1,1
11693,313,3447415,NORTH AVE STATION,,0,7010,GB_NA,1,1
11693,313,3447416,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,313,3447417,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,313,3447418,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,313,3447419,HUNT VALLEY,,0,7007,GB_HV,1,1
11693,313,3447420,HUNT VALLEY,,0,7002,GB_HV,1,1
11693,313,3447421,HUNT VALLEY,,0,7010,GB_HV,1,1
11693,313,3447422,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,313,3447423,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,313,3447424,HUNT VALLEY,,0,7011,GB_HV,1,1
11693,313,3447425,HUNT VALLEY,,0,7007,GB_HV,1,1
11693,313,3447426,HUNT VALLEY,,0,7002,GB_HV,1,1
11693,313,3447427,HUNT VALLEY,,0,7010,GB_HV,1,1
11693,313,3447428,HUNT VALLEY,,0,7006,GB_HV,1,1
11693,313,3447429,HUNT VALLEY,,0,7001,GB_HV,1,1
11693,313,3447430,HUNT VALLEY,,0,7011,GB_HV,1,1
